algorithm,is_baseline,instance_id,size,power_pressure_class,repetition,makespan,best_known_makespan,best_naive_makespan,rpd,hit_bks,within_0_1pct,reached_0_1pct,time_to_0_1pct_s,evaluations_to_0_1pct,within_1pct,reached_1pct,time_to_1pct_s,evaluations_to_1pct,execution_time_s,time_overrun_s,solution_count,solutions_per_second,auc_rpd_time,termination_reason,hit_time_limit,profile_id,status
HPSO,False,n0050_i01,50,medium,1,157.15228939892717,156.88871584813734,159.74957658949995,0.16800032390153455,False,False,False,,,True,True,0.06251840002369136,267.0,150.000310500036,0.00031050003599375486,781763,5211.742545025015,0.16960631987026487,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i01,50,medium,2,157.3276240650717,156.88871584813734,159.74957658949995,0.2797576706276304,False,False,False,,,True,True,0.07329099997878075,351.0,150.0003466999624,0.0003466999623924494,774741,5164.928062130901,0.28115648284536227,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i01,50,medium,3,157.23819518007312,156.88871584813734,159.74957658949995,0.22275619380686754,False,False,False,,,True,True,0.060605299891903996,282.0,150.00029449991416,0.00029449991416186094,786022,5240.136378535242,0.22480343400319125,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i01,50,medium,4,157.30782002793603,156.88871584813734,159.74957658949995,0.26713468685942454,False,False,False,,,True,True,0.06576090003363788,319.0,150.00054159993306,0.0005415999330580235,777716,5184.754612914991,0.2683296690714316,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i01,50,medium,5,157.18081616453188,156.88871584813734,159.74957658949995,0.18618312656550853,False,False,False,,,True,True,0.13809649995528162,669.0,150.00033339997754,0.0003333999775350094,795212,5301.401550085615,0.18877151253797642,time_limit,True,run_b9ece1fb,ok
LPT,True,n0050_i01,50,medium,0,159.74957658949995,156.88871584813734,159.74957658949995,1.8234968180451074,False,False,False,,,False,False,,,0.00013229995965957642,0.0,1,7558.581291884891,,completed,False,run_b9ece1fb,ok
SIP,True,n0050_i01,50,medium,0,163.1635969789129,156.88871584813734,159.74957658949995,3.9995745371830407,False,False,False,,,False,False,,,0.00013399997260421515,0.0,1,7462.68809288207,,completed,False,run_b9ece1fb,ok
TS,False,n0050_i01,50,medium,1,156.99612849569183,156.88871584813734,159.74957658949995,0.06846422763665731,False,True,True,98.40482289995998,772974.0,True,True,0.05168279993813485,435.0,150.00075969996396,0.0007596999639645219,1193713,7958.046361816438,0.1351857615039425,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i01,50,medium,2,156.88871584813734,156.88871584813734,159.74957658949995,0.0,True,True,True,4.374856800073758,36176.0,True,True,0.10882500000298023,915.0,150.00083220005035,0.0008322000503540039,1192173,7947.775905736607,0.04005338805099486,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i01,50,medium,3,157.032985918138,156.88871584813734,159.74957658949995,0.09195694490884006,False,True,True,26.55091730004642,188136.0,True,True,0.05622849997598678,471.0,150.00067440001294,0.0006744000129401684,1197244,7981.590781433825,0.1034461375844218,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i01,50,medium,4,157.02415660901377,156.88871584813734,159.74957658949995,0.08632919209278031,False,True,True,116.76507750002202,920924.0,True,True,0.11016609997022897,925.0,150.0007142999675,0.0007142999675124884,1190775,7938.462197044737,0.12711353063489883,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i01,50,medium,5,156.92896433931494,156.88871584813734,159.74957658949995,0.025654165731438704,False,True,True,38.50979779998306,283997.0,True,True,0.05165279994253069,425.0,150.00064250000287,0.0006425000028684735,1191300,7941.965981912225,0.06039302740928949,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i02,50,high,1,356.17552210965937,355.06397188992133,363.34226100255825,0.3130563244199396,False,False,False,,,True,True,0.8251889999955893,12145.0,150.00124079998932,0.0012407999893184751,2177100,14513.87994118616,0.35618581040706043,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i02,50,high,2,355.9635657902639,355.06397188992133,363.34226100255825,0.25336107618979953,False,False,False,,,True,True,0.44555730000138283,6545.0,150.00135579999187,0.001355799991870299,1349551,8996.925346457923,0.30064860914302444,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i02,50,high,3,355.7114085787834,355.06397188992133,363.34226100255825,0.18234367328678996,False,False,False,,,True,True,0.8549438000045484,7419.0,150.0007542000094,0.0007542000093962997,1320271,8801.76241140471,0.2460466066617423,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i02,50,high,4,355.9436503615777,355.06397188992133,363.34226100255825,0.24775210702849632,False,False,False,,,True,True,0.6669109999929788,9674.0,150.00069390000135,0.0006939000013517216,2175019,14500.059589390876,0.3079413930007962,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i02,50,high,5,355.4970227997382,355.06397188992133,363.34226100255825,0.12196419352598438,False,False,False,,,True,True,0.7166806000022916,10685.0,150.00111090000428,0.0011109000042779371,2167535,14450.126315697427,0.168739916923256,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i02,50,high,1,358.0587443913083,355.06397188992133,363.34226100255825,0.8434458966497012,False,False,False,,,True,True,4.1198592000000644,7585.0,150.00044239999988,0.00044239999988349155,275965,1839.7612405975158,0.8774731689439776,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i02,50,high,2,357.7416056590887,355.06397188992133,363.34226100255825,0.7541271379675465,False,False,False,,,True,True,6.729691200000161,12583.0,150.00029900000118,0.0002990000011777738,278888,1859.2496272290618,0.7745440738765454,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i02,50,high,3,357.8539513004762,355.06397188992133,363.34226100255825,0.7857680957334112,False,False,False,,,True,True,14.224172600001111,25878.0,150.0005622000008,0.0005622000007861061,277457,1849.7064006337341,0.845298787137163,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i02,50,high,4,358.48880728733485,355.06397188992133,363.34226100255825,0.9645685477982827,False,False,False,,,True,True,111.18616950000069,209896.0,150.00024790000134,0.00024790000134089496,282870,1885.7968834063338,1.0757763624137404,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i02,50,high,5,357.7157802729027,355.06397188992133,363.34226100255825,0.7468536919886325,False,False,False,,,True,True,38.12514220000048,72150.0,150.00056569999833,0.0005656999983330024,284342,1895.6061843705645,0.9147868239664567,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i02,50,high,1,356.3172158650278,355.06397188992133,363.34226100255825,0.3529628670675097,False,False,False,,,True,True,0.6872558000031859,6801.0,150.00112759997137,0.0011275999713689089,1293947,8626.248486949688,0.38745603450905824,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i02,50,high,2,355.93534572298546,355.06397188992133,363.34226100255825,0.24541319369183248,False,False,False,,,True,True,0.6887468999484554,6801.0,150.00114009995013,0.0011400999501347542,1292462,8616.347843348356,0.49650666954274403,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i02,50,high,3,355.7738711612536,355.06397188992133,363.34226100255825,0.1999355968316539,False,False,False,,,True,True,0.6877800000365824,6801.0,150.00115870009176,0.0011587000917643309,1286742,8578.213736153046,0.23072142593033854,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i02,50,high,4,356.0949182819888,355.06397188992133,363.34226100255825,0.2903551116662064,False,False,False,,,True,True,0.6809550999896601,6801.0,150.0011817999184,0.0011817999184131622,1294338,8628.852016155943,0.39614814101807116,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i02,50,high,5,356.51381118525745,355.06397188992133,363.34226100255825,0.4083318528824449,False,False,False,,,True,True,0.6852331000845879,6801.0,150.00110690004658,0.0011069000465795398,1287963,8586.35663840958,0.4647533217312853,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i02,50,high,1,356.1154785368402,355.06397188992133,363.34226100255825,0.2961456892745159,False,False,False,,,True,True,0.18133539997506887,1641.0,150.00110719993245,0.001107199932448566,1311681,8744.475454115785,0.3000268703608771,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i02,50,high,2,357.3128116439085,355.06397188992133,363.34226100255825,0.633361853644888,False,False,False,,,True,True,0.3471828999463469,3167.0,150.0013719999697,0.0013719999697059393,1320094,8800.546171006134,0.6363993782833668,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i02,50,high,3,357.6018858841565,355.06397188992133,363.34226100255825,0.7147765459633807,False,False,False,,,True,True,0.13519109995104373,1229.0,150.0014275999274,0.0014275999274104834,1316946,8779.556442039071,0.7177935347952559,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i02,50,high,4,356.0922440451104,355.06397188992133,363.34226100255825,0.2896019412264886,False,False,False,,,True,True,0.41379549994599074,3773.0,150.00129509996623,0.0012950999662280083,1310593,8737.211229586877,0.43268623124797356,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i02,50,high,5,356.31204232079955,355.06397188992133,363.34226100255825,0.35150579323354947,False,False,False,,,True,True,0.39317739999387413,3582.0,150.00207430007868,0.002074300078675151,1320300,8801.878281754585,0.36343388257537335,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i02,50,high,1,356.63384914304794,355.06397188992133,363.34226100255825,0.4421392699378992,False,False,False,,,True,True,0.12673389993142337,686.0,150.00029719993472,0.00029719993472099304,859765,5731.755310151307,0.4451355271172167,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i02,50,high,2,355.7827970868622,355.06397188992133,363.34226100255825,0.2024494890638292,False,False,False,,,True,True,0.28297509998083115,1646.0,150.0003692000173,0.0003692000173032284,854687,5697.899308903177,0.25910953919298263,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i02,50,high,3,357.17178367687364,355.06397188992133,363.34226100255825,0.5936428232165963,False,False,False,,,True,True,0.34520880004856735,2400.0,150.00023560004774,0.00023560004774481058,859848,5732.31099644837,0.6628795049612971,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i02,50,high,4,356.3035606345814,355.06397188992133,363.34226100255825,0.3491170163117455,False,False,False,,,True,True,0.18407930003013462,1006.0,150.0003071000101,0.0003071000101044774,855831,5705.528318881305,0.3520629740664837,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i02,50,high,5,357.8217761341955,355.06397188992133,363.34226100255825,0.7767063015701133,False,False,False,,,True,True,0.3446541999001056,2022.0,150.00036979990546,0.0003697999054566026,861436,5742.892508525955,0.7956537925948666,time_limit,True,run_b9ece1fb,ok
LPT,True,n0050_i02,50,high,0,363.34226100255825,355.06397188992133,363.34226100255825,2.3314922853404534,False,False,False,,,False,False,,,0.00011899997480213642,0.0,1,8403.363123922669,,completed,False,run_b9ece1fb,ok
SIP,True,n0050_i02,50,high,0,373.37898746775244,355.06397188992133,363.34226100255825,5.158229791759671,False,False,False,,,False,False,,,0.00012320000678300858,0.0,1,8116.882669992819,,completed,False,run_b9ece1fb,ok
TS,False,n0050_i02,50,high,1,355.0890460037896,355.06397188992133,363.34226100255825,0.0070618581025777725,False,True,True,32.182566100033,264957.0,True,True,0.2661513000493869,2507.0,150.0007316999836,0.0007316999835893512,1359332,9062.169128073318,0.12605918831198581,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i02,50,high,2,355.14991790448175,355.06397188992133,363.34226100255825,0.024205783003820418,False,True,True,19.856157000060193,151614.0,True,True,0.15885530004743487,1521.0,150.00075670005754,0.0007567000575363636,1360870,9072.42089932389,0.0649598169056192,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i02,50,high,3,355.06397188992133,355.06397188992133,363.34226100255825,0.0,True,True,True,27.477587300003506,221451.0,True,True,0.39367520005907863,3768.0,150.00075530004688,0.0007553000468760729,1363124,9087.447575002803,0.08082290544497324,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i02,50,high,4,355.12319185304057,355.06397188992133,363.34226100255825,0.01667867421299298,False,True,True,57.412160599953495,501249.0,True,True,0.35104550002142787,3337.0,150.00098300003447,0.0009830000344663858,1356861,9045.680720636932,0.0660734479986968,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i02,50,high,5,355.3711553387151,355.06397188992133,363.34226100255825,0.08651495874354308,False,True,True,102.28443640004843,923885.0,True,True,0.1203514999942854,1136.0,150.00072930008173,0.0007293000817298889,1367003,9113.30902441989,0.10712637512036902,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i03,50,medium,1,313.44267628193705,312.3516168405037,318.48690957372486,0.34930488033633994,False,False,False,,,True,True,0.11384809999435674,1450.0,150.00059189999592,0.0005918999959249049,1849119,12327.411356035123,0.35892401148658387,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i03,50,medium,2,313.5014384751923,312.3516168405037,318.48690957372486,0.36811771500312496,False,False,False,,,True,True,0.5097699999896577,6465.0,150.0008630999946,0.0008630999946035445,1876438,12509.514686919609,0.3826678267236382,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i03,50,medium,3,313.19523715215934,312.3516168405037,318.48690957372486,0.27008674396790633,False,False,False,,,True,True,0.5728914000064833,7121.0,150.00062200000684,0.000622000006842427,1853799,12358.608752968474,0.3021009520111122,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i03,50,medium,4,313.2323231019102,312.3516168405037,318.48690957372486,0.28195988556582474,False,False,False,,,True,True,0.5196834999951534,6734.0,150.00062869999965,0.0006286999996518716,1893482,12623.160425460299,0.32971620271335134,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i03,50,medium,5,313.5009157017729,312.3516168405037,318.48690957372486,0.3679503480387152,False,False,False,,,True,True,0.7278848999994807,9389.0,150.00063689998933,0.0006368999893311411,1872678,12484.466990954044,0.42557051075921826,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i03,50,medium,1,314.69362680048863,312.3516168405037,318.48690957372486,0.7497992114383141,False,False,False,,,True,True,2.85302640000009,5311.0,150.0003209000024,0.0003209000024071429,268890,1792.5961650392421,0.8415860809590057,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i03,50,medium,2,314.8174698262431,312.3516168405037,318.48690957372486,0.789447805867619,False,False,False,,,True,True,3.7110609999981534,6701.0,150.00027000000046,0.0002700000004551839,270215,1801.4300907591646,0.8447278935196653,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i03,50,medium,3,314.8491556543058,312.3516168405037,318.48690957372486,0.7995920876175218,False,False,False,,,True,True,3.173817999999301,5898.0,150.00059369999872,0.0005936999987170566,271335,1808.892840402153,0.863853940722436,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i03,50,medium,4,314.7051464425348,312.3516168405037,318.48690957372486,0.7534872480691713,False,False,False,,,True,True,1.908762499999284,3511.0,150.0003660000002,0.0003660000002128072,270698,1804.6489299899415,0.7626726808870581,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i03,50,medium,5,314.69509638896733,312.3516168405037,318.48690957372486,0.7502697031532486,False,False,False,,,True,True,9.0400922000008,16316.0,150.00031669999953,0.0003166999995301012,268058,1787.049560276034,0.7725489081270479,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i03,50,medium,1,313.5932573783801,312.3516168405037,318.48690957372486,0.3975137220148913,False,False,False,,,True,True,0.8745896000182256,7238.0,150.00104749994352,0.001047499943524599,1117795,7451.914627465657,0.4250078724707208,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i03,50,medium,2,313.7993440230847,312.3516168405037,318.48690957372486,0.4634927768983647,False,False,False,,,True,True,1.0070854000514373,8370.0,150.00094619998708,0.0009461999870836735,1113621,7424.09316882093,0.4814365491551227,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i03,50,medium,3,313.77133423803923,312.3516168405037,318.48690957372486,0.45452538773329687,False,False,False,,,True,True,0.8432914998847991,7007.0,150.00101569993421,0.0010156999342143536,1110601,7403.95653201225,0.4702320063068738,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i03,50,medium,4,313.91528369339613,312.3516168405037,318.48690957372486,0.5006110961451756,False,False,False,,,True,True,0.837926400010474,6971.0,150.000957799959,0.0009577999589964747,1111291,7408.559360547655,0.5070804810350235,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i03,50,medium,5,313.39968354024813,312.3516168405037,318.48690957372486,0.33554066738818883,False,False,False,,,True,True,0.73986720002722,6176.0,150.00101769994944,0.0010176999494433403,1112173,7414.436362189927,0.3435693630159335,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i03,50,medium,1,313.3431166144277,312.3516168405037,318.48690957372486,0.31743065201748794,False,False,False,,,True,True,0.12766009999904782,1014.0,150.0011693999404,0.0011693999404087663,1130593,7537.227906440902,0.3241063261656889,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i03,50,medium,2,313.22375926774123,312.3516168405037,318.48690957372486,0.2792181567873436,False,False,False,,,True,True,0.18630159995518625,1454.0,150.001058200025,0.0010582000249996781,1134540,7563.5466416983645,0.2848153217682223,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i03,50,medium,3,313.2289894335157,312.3516168405037,318.48690957372486,0.2808926049068686,False,False,False,,,True,True,0.10415129992179573,814.0,150.00104799994733,0.0010479999473318458,1126097,7507.2608826066025,0.28699574395847127,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i03,50,medium,4,313.26973757606106,312.3516168405037,318.48690957372486,0.29393820491288586,False,False,False,,,True,True,0.1345051999669522,1046.0,150.0012256000191,0.0012256000190973282,1138761,7591.677970928892,0.2971248578078026,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i03,50,medium,5,313.5115097670925,312.3516168405037,318.48690957372486,0.3713420594141053,False,False,False,,,True,True,0.3651895000366494,2853.0,150.0013772000093,0.0013772000093013048,1117600,7450.5982602400445,0.37790977018084626,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i03,50,medium,1,313.20458862252207,312.3516168405037,318.48690957372486,0.2730806360621182,False,False,False,,,True,True,0.06850609998218715,309.0,150.0002405999694,0.0002405999694019556,766897,5112.63846599561,0.2754519210858992,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i03,50,medium,2,313.2290563005712,312.3516168405037,318.48690957372486,0.2809140125295159,False,False,False,,,True,True,0.0721066000405699,334.0,150.000293900026,0.00029390002600848675,771454,5143.016589781937,0.2824111663876562,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i03,50,medium,3,313.06947198664426,312.3516168405037,318.48690957372486,0.22982277261817705,False,False,False,,,True,True,0.06530980009119958,296.0,150.00046690006275,0.00046690006274729967,772057,5147.030645673791,0.23233757005293795,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i03,50,medium,4,314.1816155749949,312.3516168405037,318.48690957372486,0.5858777851070487,False,False,False,,,True,True,0.060493099968880415,246.0,150.00036770000588,0.0003677000058814883,773293,5155.274029371394,0.586792709987437,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i03,50,medium,5,313.1509283858329,312.3516168405037,318.48690957372486,0.2559012030782464,False,False,False,,,True,True,0.22258689999580383,1140.0,150.00030409998726,0.0003040999872609973,772354,5149.016227894871,0.3325347503262461,time_limit,True,run_b9ece1fb,ok
LPT,True,n0050_i03,50,medium,0,318.48690957372486,312.3516168405037,318.48690957372486,1.9642263405839893,False,False,False,,,False,False,,,0.00013320008292794228,0.0,1,7507.502833470258,,completed,False,run_b9ece1fb,ok
SIP,True,n0050_i03,50,medium,0,326.90164830351097,312.3516168405037,318.48690957372486,4.65822191355486,False,False,False,,,False,False,,,0.00013830000534653664,0.0,1,7230.657710347243,,completed,False,run_b9ece1fb,ok
TS,False,n0050_i03,50,medium,1,312.36216142917226,312.3516168405037,318.48690957372486,0.0033758713257872964,False,True,True,17.660280199954286,110228.0,True,True,0.05931939999572933,486.0,150.00069469993468,0.0006946999346837401,1166507,7776.677316951839,0.032730442048877574,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i03,50,medium,2,312.462069682161,312.3516168405037,318.48690957372486,0.03536169998878669,False,True,True,93.86691959993914,718319.0,True,True,0.06011459999717772,492.0,150.00066349992994,0.0006634999299421906,1165318,7768.752302889276,0.11703855290933424,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i03,50,medium,3,312.3516168405037,312.3516168405037,318.48690957372486,0.0,True,True,True,23.593849499942735,159877.0,True,True,0.04277840000577271,348.0,150.0007988999132,0.0007988999132066965,1165499,7769.951950573741,0.04356315780090166,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i03,50,medium,4,312.70045617795495,312.3516168405037,318.48690957372486,0.11168161733235607,False,False,False,,,True,True,0.03937480004969984,324.0,148.2637873000931,0.0,1149901,7755.777866867414,0.16178754745620136,time_limit,True,run_b9ece1fb,ok
TS,False,n0050_i03,50,medium,5,312.4702860546667,312.3516168405037,318.48690957372486,0.03799218821511273,False,True,True,40.35316379996948,293477.0,True,True,0.03758769994601607,311.0,150.00060999998823,0.0006099999882280827,1162971,7753.108470692828,0.07753923044796003,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i04,50,low,1,169.71633663258194,169.28438088368404,172.99215618770884,0.2551657433739881,False,False,False,,,True,True,2.08475080000062,22595.0,150.0005344000092,0.0005344000092009082,1583537,10556.875722703444,0.309211947129401,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i04,50,low,2,169.51777354148504,169.28438088368404,172.99215618770884,0.13787016651073677,False,False,False,,,True,True,0.7366837000008672,7898.0,150.00066050000896,0.0006605000089621171,1626011,10840.025601086621,0.21428178947854992,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i04,50,low,3,169.64133633158093,169.28438088368404,172.99215618770884,0.21086141913007286,False,False,False,,,True,True,0.7012747999979183,7314.0,150.0010670000047,0.0010670000046957284,1012555,6750.3186493997955,0.24200132741426306,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i04,50,low,4,169.5633190309461,169.28438088368404,172.99215618770884,0.16477488697183887,False,False,False,,,True,True,2.602497600004426,13334.0,150.00089019999723,0.0008901999972295016,895097,5967.277919528084,0.2822398880432688,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0050_i04,50,low,5,169.62170526238984,169.28438088368404,172.99215618770884,0.19926491560823822,False,False,False,,,True,True,1.5436401999904774,9836.0,150.0010895999876,0.0010895999876083806,888533,5923.510304954967,0.2650926745285379,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i04,50,low,1,170.8102157313878,169.28438088368404,172.99215618770884,0.9013441403977985,False,False,False,,,True,True,3.348785800000769,5953.0,150.00014649999866,0.00014649999866378494,300410,2002.7313773323726,0.927644228763026,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i04,50,low,2,170.70936572135727,169.28438088368404,172.99215618770884,0.8417698255649164,False,False,False,,,True,True,3.9970152999994752,12429.0,150.00043379999988,0.0004337999998824671,462255,3081.6910877493765,0.9248728975608979,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i04,50,low,3,170.62173514692074,169.28438088368404,172.99215618770884,0.7900045215368133,False,False,False,,,True,True,11.991612599998916,20494.0,150.0002183999968,0.00021839999681105837,261979,1746.5241237275798,0.8557075073309925,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i04,50,low,4,170.69090811268734,169.28438088368404,172.99215618770884,0.830866510933299,False,False,False,,,True,True,4.616359300001932,8272.0,150.00060640000083,0.0006064000008336734,261661,1744.3996146404816,0.8461924482462666,time_limit,True,run_b9ece1fb,ok
ACO,False,n0050_i04,50,low,5,170.75645819286697,169.28438088368404,172.99215618770884,0.8695883822822413,False,False,False,,,True,True,67.22750830000223,116661.0,150.00030740000147,0.000307400001474889,260573,1737.1497733343808,0.9706149029052688,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i04,50,low,1,169.57926476843926,169.28438088368404,172.99215618770884,0.17419438415753094,False,False,False,,,True,True,1.8008192999986932,12678.0,150.00085910002235,0.0008591000223532319,916750,6111.6316633140095,0.23422740817950127,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i04,50,low,2,169.76485205088414,169.28438088368404,172.99215618770884,0.28382486599885504,False,False,False,,,True,True,3.780434799962677,25956.0,150.0007811000105,0.0007811000104993582,911262,6075.048365197721,0.3728588519537909,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i04,50,low,3,169.43847775561972,169.28438088368404,172.99215618770884,0.09102840506092462,False,True,True,65.26708639995195,389286.0,True,True,2.832223500008695,19751.0,150.00087029999122,0.0008702999912202358,921962,6146.37767205044,0.2550695130854946,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i04,50,low,4,169.49616055844967,169.28438088368404,172.99215618770884,0.12510290297316426,False,False,False,,,True,True,2.2160642000380903,15545.0,150.0008898000233,0.0008898000232875347,922938,6152.883501094117,0.2698404066726167,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0050_i04,50,low,5,169.3431386143673,169.28438088368404,172.99215618770884,0.03470948139251368,False,True,True,19.750358299934305,105173.0,True,True,2.2270446999464184,15879.0,150.00080889998935,0.0008088999893516302,920965,6139.733557130607,0.08326890710978857,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i04,50,low,1,169.49589079157198,169.28438088368404,172.99215618770884,0.12494354575645887,False,False,False,,,True,True,0.42619819997344166,2850.0,150.0008061999688,0.0008061999687924981,925609,6170.6935012472795,0.14118240221213205,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i04,50,low,2,169.41658704569295,169.28438088368404,172.99215618770884,0.0780970821518096,False,True,True,4.01213450008072,25381.0,True,True,0.22071900009177625,1452.0,150.00108930002898,0.0010893000289797783,923522,6156.768622878404,0.08404552756254084,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i04,50,low,3,169.3824025379911,169.28438088368404,172.99215618770884,0.05790354301760798,False,True,True,1.6841476999688894,10871.0,True,True,0.22062729997560382,1451.0,150.00097389996517,0.0009738999651744962,923117,6154.073376987683,0.06350360357588704,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i04,50,low,4,169.47328082610483,169.28438088368404,172.99215618770884,0.11158734281019313,False,False,False,,,True,True,0.33514669991564006,2215.0,150.00100029993337,0.0010002999333664775,919875,6132.459104677108,0.11894257249108817,time_limit,True,run_b9ece1fb,ok
GA,False,n0050_i04,50,low,5,169.79230460830897,169.28438088368404,172.99215618770884,0.3000416943214194,False,False,False,,,True,True,0.3076375999953598,2074.0,150.00090169999748,0.000901699997484684,931577,6210.476000092042,0.3061580673653977,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i04,50,low,1,169.4414502227976,169.28438088368404,172.99215618770884,0.09278430667593557,False,True,True,29.01450930000283,115007.0,True,True,0.25057339994236827,1136.0,150.00025179993827,0.0002517999382689595,670331,4468.865831599063,0.18327967797350112,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i04,50,low,2,169.6500770365386,169.28438088368404,172.99215618770884,0.2160247454287144,False,False,False,,,True,True,0.43141949991695583,2034.0,150.00028369994834,0.0002836999483406544,667368,4449.111585248487,0.22210956087826375,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i04,50,low,3,170.0595308343079,169.28438088368404,172.99215618770884,0.45789809229740974,False,False,False,,,True,True,0.15280869998969138,646.0,150.00043670006562,0.00043670006562024355,681061,4540.393448065888,0.46380865656283704,time_limit,True,run_b9ece1fb,ok
HPSO,False,n0050_i04,50,low,4,169.7595936057475,169.28438088368404,172.99215618770884,0.28071858702073366,False,False,False,,,True,True,0.15455760003533214,687.0,150.00034640007652,0.0003464000765234232,668966,4459.763034251624,0.2846931901327398,time_limit,True,run_b9ece1fb,ok
