algorithm,size,evaluation_budget,observations,solution_available_rate_pct,arpd,median_rpd,q1_rpd,q3_rpd,iqr_rpd,std_rpd,bks_hits,bks_hit_rate_pct,within_0_1pct_observations,within_0_1pct_rate_pct,within_1pct_observations,within_1pct_rate_pct,beats_or_ties_naive_rate_pct,strictly_beats_naive_rate_pct,eligible_runs_total,coverage_rate_pct
2PGA,200,14,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,22,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,34,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,53,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,82,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,127,30,100.0,1.1703984285546163,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3240754938150714,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,197,30,100.0,1.1692514579605695,1.1932963804120187,0.8851142031425793,1.4937972692033574,0.6086830660607782,0.32286449674201795,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,306,30,100.0,1.1692514579605695,1.1932963804120187,0.8851142031425793,1.4937972692033574,0.6086830660607782,0.32286449674201795,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,476,30,100.0,1.167881683692098,1.1932963804120187,0.8851142031425793,1.4874570579590065,0.6023428548164272,0.3231505040781259,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,739,30,100.0,1.164406713685863,1.1932963804120187,0.8851142031425793,1.4862000560871684,0.6010858529445892,0.32571403659162207,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
