scheduler_name,config,config_id,instance_id,size,makespan,execution_time_s,solution_count,best_known_makespan,rpd
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,4,50,316.7626659143981,10.310376405715942,100104,315.4125509015329,0.42804733324854377
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,5,50,358.6406903152035,10.568798780441284,100014,356.5665364764205,0.5817017657573175
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,6,50,384.1005163753767,10.740915775299072,100019,381.53301582072294,0.6729432180674452
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,7,100,758.0979959783111,26.919754028320312,129910,757.3148940610056,0.10340505956594338
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,8,100,708.3842779876834,20.821924448013306,100043,706.1873763225933,0.3110933073499908
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 3, 'ls_periodic_run_period': 100}",6,9,100,731.1853412831167,20.72619891166687,100103,729.5370949892298,0.22593042974891644
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,1,20,123.89975313058889,4.253148555755615,100102,123.5279249454444,0.3010073918983992
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,2,20,118.94001171557196,4.035522222518921,112762,118.19212126813449,0.6327752132824332
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,3,20,164.97614663241467,2.313389778137207,100093,163.8923966100251,0.6612570471882944
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,4,50,315.87529505214803,6.000406265258789,100108,315.4125509015329,0.14671076001652614
