scheduler_name,config,config_id,instance_id,size,makespan,execution_time_s,best_known_makespan,rpd
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,1,20,129.61513488962757,0.40512609481811523,125.88789655364162,2.9607598808339333
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,2,20,124.06795262909145,0.4388401508331299,119.87520229994017,3.4975960404726454
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,3,20,166.91722357823085,1.419809103012085,164.19739149143297,1.6564404964617159
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,4,50,326.7781905469108,1.5163013935089111,326.0167177219706,0.23356864343060732
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,5,50,366.408275606738,0.9572474956512451,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,6,50,391.8280566342792,0.9488382339477539,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,7,100,772.5070909931579,1.8877811431884766,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,8,100,720.8074961216653,1.867574691772461,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.05}",19,9,100,745.7776021484732,1.8270313739776611,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,1,20,127.29510809961465,0.39943456649780273,125.88789655364162,1.1178291039070665
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,2,20,121.48485108144189,1.5323960781097412,119.87520229994017,1.3427704401067124
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,3,20,164.19739149143297,1.3326146602630615,164.19739149143297,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,4,50,328.1004430040695,0.9304909706115723,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,5,50,366.408275606738,0.9542765617370605,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,6,50,391.8280566342792,0.952761173248291,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,7,100,772.5070909931579,1.8989887237548828,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,8,100,720.8074961216653,1.8683021068572998,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.1}",20,9,100,745.7776021484732,1.8099372386932373,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,1,20,127.7814637043815,0.42554616928100586,125.88789655364162,1.5041693463620696
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,2,20,124.57270183134193,0.5407700538635254,119.87520229994017,3.9186582723323626
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,3,20,170.45062905454685,0.4192383289337158,164.19739149143297,3.808365958992807
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,4,50,328.1004430040695,0.9276530742645264,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,5,50,366.408275606738,0.9518129825592041,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,6,50,391.8280566342792,0.9588944911956787,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,7,100,772.5070909931579,1.9014036655426025,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,8,100,720.8074961216653,1.8614513874053955,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 5, 'pop_f_ratio': 0.2}",21,9,100,745.7776021484732,1.8245110511779785,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,1,20,126.41046856980034,1.6666994094848633,125.88789655364162,0.4151090219670545
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,2,20,120.61735253212612,1.0794742107391357,119.87520229994017,0.6191023814324939
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,3,20,165.39934517134805,1.2921006679534912,164.19739149143297,0.7320175241503704
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,4,50,326.0167177219706,2.872579574584961,326.0167177219706,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,5,50,366.408275606738,0.9593231678009033,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,6,50,391.8280566342792,0.9748246669769287,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,7,100,772.5070909931579,1.898977279663086,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,8,100,720.8074961216653,1.8508455753326416,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.05}",22,9,100,745.7718161905123,1.8521606922149658,745.7718161905123,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,1,20,128.2276989372331,0.4346604347229004,125.88789655364162,1.8586396688219118
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,2,20,124.52071584365865,1.0559606552124023,119.87520229994017,3.8752915153335246
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,3,20,167.09676294016677,0.8435041904449463,164.19739149143297,1.765784110452862
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,4,50,328.1004430040695,0.9475440979003906,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,5,50,366.408275606738,0.9760682582855225,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,6,50,391.8280566342792,0.9607031345367432,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,7,100,772.5070909931579,1.9004559516906738,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,8,100,720.8074961216653,1.8590309619903564,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.1}",23,9,100,745.7776021484732,1.8504993915557861,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,1,20,129.22499044133008,0.7208709716796875,125.88789655364162,2.650845696088422
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,2,20,124.97468302210697,0.38948750495910645,119.87520229994017,4.253991337931071
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,3,20,169.79055793396319,0.595604419708252,164.19739149143297,3.4063674165140703
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,4,50,328.1004430040695,0.9341886043548584,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,5,50,366.408275606738,0.9671285152435303,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,6,50,391.8280566342792,0.959874153137207,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,7,100,772.5070909931579,1.9091684818267822,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,8,100,720.8074961216653,1.8610315322875977,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 15, 'pop_f_ratio': 0.2}",24,9,100,745.7776021484732,1.846651315689087,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,1,20,128.83355246786095,0.49484705924987793,125.88789655364162,2.3399039898678167
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,2,20,120.41484272178802,1.191786289215088,119.87520229994017,0.45016851817076664
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,3,20,167.92288388297413,0.7808501720428467,164.19739149143297,2.2689108259893063
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,4,50,328.1004430040695,0.9426031112670898,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,5,50,366.408275606738,0.980219841003418,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,6,50,391.8280566342792,0.9669861793518066,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,7,100,772.5070909931579,1.900808572769165,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,8,100,720.8074961216653,1.890784740447998,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.05}",25,9,100,745.7776021484732,1.8470377922058105,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,1,20,127.56271297989889,0.8355131149291992,125.88789655364162,1.3304030586797644
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,2,20,125.48181599793688,0.5230655670166016,119.87520229994017,4.6770421158234035
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,3,20,168.04274525970453,0.5448508262634277,164.19739149143297,2.3419091700200347
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,4,50,328.1004430040695,0.9363081455230713,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,5,50,366.408275606738,0.9572587013244629,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,6,50,391.8280566342792,0.9566690921783447,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,7,100,772.5070909931579,1.8828425407409668,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,8,100,720.8074961216653,1.8784937858581543,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.1}",26,9,100,745.7776021484732,1.8575818538665771,745.7718161905123,0.0007758348914945377
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,1,20,128.13412376853174,0.4193274974822998,125.88789655364162,1.7843075278749936
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,2,20,125.6112636257005,0.3769049644470215,119.87520229994017,4.78502744162893
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,3,20,170.2745681721436,0.3925778865814209,164.19739149143297,3.7011408192971897
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,4,50,328.1004430040695,0.9415183067321777,326.0167177219706,0.639146758073895
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,5,50,366.408275606738,0.9615423679351807,366.408275606738,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,6,50,391.8280566342792,0.9577252864837646,391.6436471607254,0.04708603724093161
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,7,100,772.5070909931579,1.8917126655578613,772.316688642347,0.024653403663416267
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,8,100,720.8074961216653,1.861764907836914,720.8074961216653,0.0
2PGA,"{'phase1_duration': 25, 'phase2_duration': 25, 'pop_f_ratio': 0.2}",27,9,100,745.7776021484732,1.8543365001678467,745.7718161905123,0.0007758348914945377
