scheduler_name,config,config_id,average_rpd,average_makespan,average_execution_time_s,average_solution_count
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",31,0.2567804770928794,405.5630888359548,12.61466614405314,115489.88888888889
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.15}",68,0.2581659922200289,405.5470955362112,8.059644222259521,123351.0
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",73,0.26256237536544624,405.5790937835246,6.859098434448242,108001.0
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.15}",32,0.2766597290146206,405.5605445569416,11.349678224987453,104045.44444444444
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",40,0.2843464525283201,405.4792056013123,11.68817040655348,108056.55555555556
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 100, 'diversification_factor': 0.1}",7,0.28804643337896063,405.7233675281661,11.899623023139107,106406.55555555556
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",37,0.2910474427192042,405.6594936333138,11.18598296907213,102989.88888888889
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",69,0.29321331168106907,405.51246730962936,7.3691699504852295,111484.33333333333
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",65,0.29661897245753094,405.7332382816448,11.27925886048211,104984.33333333333
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",49,0.3002849652076987,405.7098701465063,11.498210032780966,108556.55555555556
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",55,0.30128831469550377,405.6301883717969,11.290045685238308,104017.66666666667
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",74,0.3120028647206369,405.8401183862799,6.787108500798543,102534.33333333333
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",75,0.3152794327313487,405.54690107067705,6.639484988318549,103217.66666666667
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",33,0.31642693902436886,405.82716894127884,11.364494641621908,106312.11111111111
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",4,0.3177598250085259,405.9825676062085,7.291880395677355,102617.66666666667
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",57,0.3183985408984499,405.6329974373414,11.333044714397854,104784.33333333333
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",56,0.32005716915970156,405.73537714862954,11.065401633580526,100051.0
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",29,0.32034580344508556,405.7045545355346,11.164975855085585,101045.44444444444
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",47,0.3227905748722979,405.85442413914103,11.146322753694323,101678.77777777778
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",58,0.32496704532998905,405.66960125741434,12.658710029390123,121617.66666666667
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 100, 'diversification_factor': 0.1}",16,0.32545835795180666,405.78669851524296,11.584279537200928,106917.66666666667
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",46,0.32877331003923055,405.8902192527042,11.035086022482979,100134.33333333333
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",51,0.33327704355933135,405.80834679702707,12.07149084409078,117067.66666666667
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 100, 'diversification_factor': 0.15}",8,0.33784539970046823,405.86663852237075,12.038090546925863,108995.44444444444
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 100, 'diversification_factor': 0.25}",18,0.3477944238202106,405.85760219320366,12.11386095152961,108834.33333333333
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 100, 'diversification_factor': 0.15}",17,0.3503383441256312,405.76225622616124,11.563280502955118,111234.33333333333
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",38,0.3527451921623386,405.8658711675986,11.067804177602133,100001.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 100, 'diversification_factor': 0.1}",25,0.3545803859359936,405.94067030764734,11.862444639205933,117478.77777777778
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 100, 'diversification_factor': 0.15}",26,0.36180607033182155,406.01015163563966,11.185641686121622,101712.11111111111
TS,"{'neighbourhood_size': 150, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",66,0.36892522232576197,405.95245161497706,11.223369889789158,106251.0
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",30,0.36983266753466904,405.9778033949711,11.122829463746813,101189.88888888889
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",28,0.3758435263532653,406.2997734025812,11.082067065768772,100745.44444444444
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",13,0.3763843483423484,406.10996605081226,11.16583440038893,102212.11111111111
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",39,0.37664633693450766,405.95896996653954,11.096277713775635,100834.33333333333
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.15}",14,0.3767896660532631,406.00504710512195,11.214999278386435,101962.11111111111
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 100, 'diversification_factor': 0.25}",27,0.3771785480263937,406.12738374118345,11.132482475704617,101573.22222222222
TS,"{'neighbourhood_size': 100, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",48,0.37968185075557376,405.98692289959246,11.178012397554186,101523.22222222222
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 100, 'diversification_factor': 0.25}",9,0.3835867815817242,405.9552820789911,11.679838445451525,109062.11111111111
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 50, 'diversification_factor': 0.1}",22,0.3925025109308741,406.11804788540195,11.05211787753635,100001.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 50, 'diversification_factor': 0.15}",23,0.40698871761675565,406.23829129201397,11.350395467546251,102723.22222222222
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.15}",5,0.4159341383194961,406.4156949069287,11.146179543601143,100973.22222222222
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",1,0.436657201939209,406.5793983954455,6.567196898990208,100139.88888888889
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",6,0.4407050120384551,406.4588585922947,11.086346414354113,100001.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",15,0.44977808178533046,406.479097435922,11.337597529093424,104167.66666666667
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",11,0.4507083596340057,406.4589033845865,11.135070032543606,100901.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 50, 'diversification_factor': 0.25}",24,0.47020353841811224,406.60890031218185,11.316113313039144,101939.88888888889
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",10,0.4734694178760892,406.6440926290031,10.787260187996758,100001.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",2,0.47880003414467365,406.5824116522069,6.606600205103557,101967.66666666667
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 10, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",3,0.521805717941591,406.7175263057362,6.571854538387722,100001.0
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.1}",19,0.5239236769494844,406.95291293970394,11.318701161278618,102795.44444444444
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.15}",20,0.530332678538675,406.8958879735935,11.122283617655436,101062.11111111111
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 15, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",12,0.5604674792877752,407.09218820853636,11.131792916191948,100673.22222222222
TS,"{'neighbourhood_size': 50, 'dynamic_tenure': True, 'base_tabu_tenure': 25, 'no_improve_diversify': 25, 'diversification_factor': 0.25}",21,0.5874755064294183,407.09823399371294,10.684719377093845,100001.0
